tejId,currentStatus,fundTongYiNumber,isinCode,fundChineseName,fundEnglishName,issueCompanyName,custodianInstitutionName,guaranteeAgencyName,generalAgentAbbreviation,issueInstitution,foundDate,enterDate,ipoDate,clearDate,clearDescription,fundScale,marketType,regionType,type,category,investTarget,revocationDate,couponMode,tejCategory,associationCategory,riskReturnLevel,registerPlace,otherCurrencyType,saleInsitution,fundLinkProduct,isMajorFund,majorFundId,isUmbrellaFund,umbrellaMember1,umbrellaMember2,totalIssueAmount,foundAsset,currencyType,txUnit,managementFeeUpperBoundPercent,managementFeeLowerBoundPercent,custodianFeeUpperBoundPercent,custodianFeeLowerBoundPercent,salesChargeUpperBoundPercent,salesChargeLowerBoundPercent,redemptionFee,beneficiacryMeetingFeeTenThousand,firstRedemptionDate,turnOpenDate,currentManagerA,exFund1OfManagerA,exFund2OfManagerA,currentManagerB,exFund1OfManagerB,exFund2OfManagerB,investTarget1,investTarget2,investTarget3,investTarget4,investTarget5,investTarget6,investTarget7,investTarget8,investTarget9,investTarget10,investTarget11,investTarget12,investTarget13,investTarget14,investTarget15,investTarget16,investTarget17,investTarget18,originalFundName,originalFoundDate,changeName1,changeNameDate1,changeName2,changeNameDate2,changeName3,changeNameDate3,changeName4,changeNameDate4,changeCodeDescription1,changeCodeDescription2,changeCodeDescription3
T4515B 富蘭克林中國A股$,Current,38547424C,TW000T4515B8,富蘭克林華美中國傘型證券投資信託基金之富蘭克林華美中國 A股證券投資信託基金－美元計價,Franklin Templeton SinoAm China A Shares Equity Fund-USD,富蘭克林華美證券投資信託,一銀,,,,2015/10/02,2015/10/02,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國-中國A股,跨國-中國A股,RR5,,,,,N,T4515Y,Y,FT18   富蘭克林中國 A股,FT1801 富蘭克林中國A股C,-,0,USD,"1,000",2,0,0.26,0,3,0,50,100,,,游金智(2014/07/02到任),富蘭克林華美新世界股票(2010/07/21~2010/08/10),富蘭克林華美中華(2009/03/24~2015/04/09),,,,本基金自成立日起六個月後，投資於國內外之股票( 含興櫃股票、承銷股票) 及,存託憑證之總金額不得低於本基金淨資產價值之60% (含)；且投資於大陸地區掛,牌上市之有價證券不得低於本基金淨資產價值之60% (含)。,,,,,,,,,,,,,,,,富蘭克林華美中國 A股 USD,2015/10/02,,,,,,,,,FT1802 於20160131換碼為T4515B 。,,
T4515Y 富蘭克林中國 A股,Current,38547424A,TW000T4515Y0,富蘭克林華美中國傘型證券投資信託基金之富蘭克林華美中國 A股證券投資信託基金,Franklin Templeton SinoAm China A Shares Equity Fund,富蘭克林華美證券投資信託,一銀,,,,2014/07/02,2014/07/02,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國-中國A股,跨國-中國A股,RR5,,,,,Y,T4515Y,Y,FT19   富蘭克林華美中傘,,-,"3,009,226",NTD,"1,000",2,0,0.26,0,3,0,50,100,,,游金智(2014/07/02到任),富蘭克林華美新世界股票(2010/07/21~2010/08/10),富蘭克林華美中華(2009/03/24~2015/04/09),,,,本基金自成立日起六個月後，投資於國內外之股票( 含興櫃股票、承銷股票) 及,存託憑證之總金額不得低於本基金淨資產價值之60% (含)；且投資於大陸地區掛,牌上市之有價證券不得低於本基金淨資產價值之60% (含)。,,,,,,,,,,,,,,,,富蘭克林華美中國 A股基金,2014/07/02,,,,,,,,,FT18   於20160131換碼為T4515Y 。,,
T4516A 富蘭克林中高債 C,Current,38547418B,TW000T4516A8,富蘭克林華美中國傘型證券投資信託基金之富蘭克林華美中國高收益債券證券投資信託基金－人民幣計價,Franklin Templeton SinoAm China High Yield Bond Fund-CNY,富蘭克林華美證券投資信託,華銀,,,,2015/08/03,2015/08/03,,,,,,,開放,"國內募集,投資國內外",債券,,,高收債--中國大陸,高收債--中國大陸,RR4,,,,,N,T4516Y,Y,FT18   富蘭克林中國A 股,FT1801 富蘭克林中國A股C,-,0,RMB,"1,000",1.8,0,0.26,0,2,0,50,100,,,謝佳伶(2014/07/02到任),柏瑞全球策略高收益債券基金 B類型(2011/05/16~2012/04/11),柏瑞全球策略高收益債券基金 A類型(2011/05/16~2012/04/11),,,,,本基金自成立日起六個月後，投資於高收益債券之總金額不得低於本基金淨資產,價值之60% (含)；投資於下列有價證券之總金額不得低於本基金淨資產價值之60,% (含)：,(1) 以人民幣計價之債券；,(2) 由大陸地區、香港、澳門之國家或機構所保證或發行 之債券；,(3) 由中國大陸地區、香港、澳門以外之國家或機構所保證或發行而於中國大陸,地區、香港、澳門發行或交易之債券；,(4) 依據彭博(Bloomberg)資訊系統顯示，該債券所承擔之國家風險者(country,of risk)為大陸地區、香港、澳門之債券。,,,,,,,,,富蘭克林華美中高收債 CNY,2015/08/03,,,,,,,,,FT1901 於20160131換碼為T4516A 。,,
T4516B 富蘭克林中高債 $,Current,38547418C,TW000T4516B6,富蘭克林華美中國傘型證券投資信託基金之富蘭克林華美中國高收益債券證券投資信託基金－美元計價,Franklin Templeton SinoAm China High Yield Bond Fund-USD,富蘭克林華美證券投資信託,華銀,,,,2015/10/02,2015/10/02,,,,,,,開放,"國內募集,投資國內外",債券,,,高收債--中國大陸,高收債--中國大陸,RR3,,,,,N,T4516Y,Y,FT18   富蘭克林中國 A股,FT1801 富蘭克林中國A股C,-,0,USD,"1,000",1.8,0,0.26,0,2,0,50,100,,,謝佳伶(2014/07/02到任),柏瑞全球策略高收益債券基金 B類型(2011/05/16~2012/04/11),柏瑞全球策略高收益債券基金 A類型(2011/05/16~2012/04/11),,,,,本基金自成立日起六個月後，投資於高收益債券之總金額不得低於本基金淨資產,價值之60% (含)；投資於下列有價證券之總金額不得低於本基金淨資產價值之60,% (含)：,(1) 以人民幣計價之債券；,(2) 由大陸地區、香港、澳門之國家或機構所保證或發行 之債券；,(3) 由中國大陸地區、香港、澳門以外之國家或機構所保證或發行而於中國大陸,地區、香港、澳門發行或交易之債券；,(4) 依據彭博(Bloomberg)資訊系統顯示，該債券所承擔之國家風險者(country,of risk)為大陸地區、香港、澳門之債券。,,,,,,,,,富蘭克林華美中高收債 USD,2015/10/02,,,,,,,,,FT1902 於20160131換碼為T4516B 。,,
T4516Y 富蘭克林中國高收,Current,38547418A,TW000T4516Y8,富蘭克林華美中國傘型證券投資信託基金之富蘭克林華美中國高收益債券證券投資信託基金,Franklin Templeton SinoAm China High Yield Bond Fund,富蘭克林華美證券投資信託,華銀,,,,2014/07/02,2014/07/02,,,,,,,開放,"國內募集,投資國內外",債券,,,高收債--中國大陸,高收債--中國大陸,RR4,,,,,Y,T4516Y,Y,FT18   富蘭克林華美中傘,,-,"2,207,356",NTD,"1,000",1.8,0,0.26,0,2,0,50,100,,,謝佳伶(2014/07/02到任),柏瑞全球策略高收益債券基金 B類型(2011/05/16~2012/04/11),柏瑞全球策略高收益債券基金 A類型(2011/05/16~2012/04/11),,,,,本基金自成立日起六個月後，投資於高收益債券之總金額不得低於本基金淨資產,價值之60% (含)；投資於下列有價證券之總金額不得低於本基金淨資產價值之60,% (含)：,(1) 以人民幣計價之債券；,(2) 由大陸地區、香港、澳門之國家或機構所保證或發行 之債券；,(3) 由中國大陸地區、香港、澳門以外之國家或機構所保證或發行而於中國大陸,地區、香港、澳門發行或交易之債券；,(4) 依據彭博(Bloomberg)資訊系統顯示，該債券所承擔之國家風險者(country,of risk)為大陸地區、香港、澳門之債券。,,,,,,,,,富蘭克林華美中國高收債基,2014/07/02,,,,,,,,,FT19   於20160131換碼為T4516Y 。,,
T4517A 富蘭克林全球成長,Current,38639351A,TW000T4517A6,富蘭克林華美全球成長證券投資信託基金,Franklin Templeton SinoAm Global Growth Fund-TWD,富蘭克林華美證券投資信託,合庫,,,,2014/12/29,2014/12/29,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國--全球股票,跨國--全球股票,RR3,,,,,Y,T4517A,N,,,-,"6,401,584",NTD,"1,000",2,0,0.26,0,4,0,50,100,,,王棋正(2014/12/29到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林華美全球成長基金,2014/12/29,,,,,,,,,FT20   於20160131換碼為T4517A 。,,
T4517B 富蘭全球成長 $,Current,38639351B,TW000T4517B4,富蘭克林華美全球成長證券投資信託基金 美元計價,Franklin Templeton SinoAm Global Growth Fund-USD,富蘭克林華美證券投資信託,合庫,,,,2014/12/29,2014/12/29,,,,,,,開放,"國內募集,投資國內外",股票,,,跨國--全球股票,跨國--全球股票,RR3,,,,,N,T4517A,N,,,-,"1,065,567",USD,"1,000",2,0,0.26,0,4,0,50,100,,,王棋正(2014/12/29到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林華美全球成長 USD,2014/12/29,,,,,,,,,FT21   於20160131換碼為T4517B 。,,
T4518A 富蘭克林多收平A,Current,42392226A,TW000T4518A4,富蘭克林華美多重收益平衡證券投資信託基金－新臺幣計價累積型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Accu.-TWD,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,Y,T4518A,N,,,-,-,NTD,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡A,2016/05/18,,,,,,,,,,,
T4518B 富蘭克林多收平B,Current,42392226B,TW000T4518B2,富蘭克林華美多重收益平衡證券投資信託基金－新臺幣計價分配型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Dist.-TWD,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,NTD,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡B,2016/05/18,,,,,,,,,,,
T4518C 富蘭克林多收平A$,Current,42392226C,TW000T4518C0,富蘭克林華美多重收益平衡證券投資信託基金－美元計價累積型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Accu.-USD,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,USD,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡A$,2016/05/18,,,,,,,,,,,
T4518D 富蘭克林多收平B$,Current,42392226D,TW000T4518D8,富蘭克林華美多重收益平衡證券投資信託基金－美元計價分配型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Dist.-USD,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,USD,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡B$,2016/05/18,,,,,,,,,,,
T4518E 富蘭克林多收平AC,Current,42392226E,TW000T4518E6,富蘭克林華美多重收益平衡證券投資信託基金－人民幣計價累積型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Accu.-CNY,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,RMB,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡AC,2016/05/18,,,,,,,,,,,
T4518F 富蘭克林多收平BC,Current,42392226F,TW000T4518F3,富蘭克林華美多重收益平衡證券投資信託基金－人民幣計價分配型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Dist.-CNY,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,RMB,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡BC,2016/05/18,,,,,,,,,,,
T4518G 富蘭克林多收平AZ,Current,42392226G,TW000T4518G1,富蘭克林華美多重收益平衡證券投資信託基金－南非幣計價累積型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Accu.-ZAR,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,RAND,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡AZ,2016/05/18,,,,,,,,,,,
T4518H 富蘭克林多收平BZ,Current,42392226H,TW000T4518H9,富蘭克林華美多重收益平衡證券投資信託基金－南非幣計價分配型,Franklin Templeton SinoAm Multi-Asset Income Balanced Fund-Dist.-ZAR,富蘭克林華美證券投資信託,土銀,,,,2016/05/18,2016/05/18,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,跨國平衡-全球型,跨國平衡-全球型,RR3,,,,,N,T4518A,N,,,-,-,RAND,"1,000",1.8,0,0.26,0,4,0,50,100,,,王棋正(2016/05/18到任),富蘭克林華美新世界股票(2013/05/21~2014/10/30),,,,,,,,,,,,,,,,,,,,,,,富蘭克林多重收益平衡BZ,2016/05/18,,,,,,,,,,,
T4702Y 台新真吉利貨幣,Current,99949293,TW000T4702Y4,台新真吉利貨幣市場證券投資信託基金,Taishin Lucky Money Market Fund,台新證券投資信託,華銀,,,,2004/12/02,2004/12/02,,,,,,,開放,"國內募集,投資國內",貨幣,,,國內貨幣市場,國內貨幣市場,RR1,,,,,Y,T4702Y,N,,,-,"3,220,000",NTD,"1,000",0.15,0,0.048,0,0,0,0,100,,,楊珮玉(2016/04/20到任),台新亞澳高收益債券基金 B－美元計價(2016/01/01~2016/04/19),台新亞澳高收益債券基金 B(2016/01/01~2016/04/19),,,,該基金為該公司成立以來第一檔開放式債券型基金，不投資於可轉換公司債、附,認股權公司債及結構式利率之商品，其主投資於台灣境內之政府公債、公司債、,金融債券、金融資產證券化條例公開招募之受益證券或資產基礎證券、不動產證,券化條例募集之不動產資產信託受益證券，及經財政部或金管會核准於國內募集,之國際金融組織債券 (均為普通債券) 。該基金投資於普通債券總金額，不超過,基金淨資產價值 30%(投資公債不在此限)。,,,,,,,,,,,,,台新真吉利,2004/12/02,台新真吉利貨幣市場,2011/01/20,,,,,,,TT02   於20160131換碼為T4702Y 。,,
T4703Y 台新高股息平衡,Current,21719942,TW000T4703Y2,台新高股息平衡證券投資信託基金,Taishin High Dividend Yield Balanced Fund,台新證券投資信託,臺企銀,,,,2005/06/10,2005/06/10,,,,,,,開放,"國內募集,投資國內",股票+債券,,,平衡--一般股票型,平衡--一般股票型,RR4,,,,,Y,T4703Y,N,,,-,"1,167,000",NTD,"1,000",1.2,0,0.12,0,1.2,0.6,50,100,,,劉宇衡(2009/09/01到任),台新中國通證券投資信託基金(2012/02/14~2012/06/30),台新台新證券投資信託基金(2012/02/08~2012/08/20),,,,該基金投資於國內上市、上櫃公司股票、承銷股票、證券投資信託基金受益憑證,（含指數股票型基金）、依金融資產證券化條例公開招募之受益證券或資產基礎,證券、依不動產證券化條例募集之不動產投資信託受益證券或不動產資產信託受,益證券、台灣存託憑證、政府公債、公司債（含上市櫃之次順位公司債）、可轉,換公司債、交換公司債、附認股權公司債、金融債券（含上市櫃之次順位金融債,券）或經金管會核准於國內募集發行之國際金融組織債券。該基金自成立日起 3,個月後，投資於國內上市櫃股票、承銷股票、台灣存託憑證之總額，每季平均不,得超過本基金淨資產價值之70％，且每季平均不得低於本基金淨資產價值之30％,。,該基金之股票投資部位60％以上投資於股利率（現金股息／股價）高於市場平均,水準之上市、上櫃公司股票。,,,,,,,,台新大吉平衡基金,2005/03/22,台新高股息平衡,2005/06/10,,,,,,,TT03   於20160131換碼為T4703Y 。,,
T4706Y 台新主流,Current,48858663,TW000T4706Y5,台新主流證券投資信託基金,Taishin Mainstream Fund,台新證券投資信託,一銀,,,,2007/02/08,2007/02/08,2014/10/27,,,,,,開放,"國內募集,投資國內",股票,,,開放式一般型,開放式一般型,RR4,,,,,Y,T4706Y,N,,,-,"827,184",NTD,"1,000",1.6,0,0.15,0,1.5,0.8,0,100,,,施昶成(2016/02/17到任),台新中國通證券投資信託基金(2014/09/17~2016/02/16),,,,,本基金投資於國內上市櫃公司股票、承銷股票、證券投資信託基金受益憑證（含,指數股票型基金）、依金融資產證券化條例公開招募之受益證券或資產基礎證券,、依不動產證券化條例募集之封閉型不動產投資信託受益證券或不動產資產信託,受益證券、台灣存託憑證、政府公債、公司債（含上市櫃之次順位公司債）、可,轉換公司債、交換公司債、附認股權公司債、金融債券（含上市櫃之次順位金融,債券）或經金管會核准於國內募集發行之國際金融組織債券。並依下列規範進行,投資：,1.基金自成立日起三個月後，投資於上市櫃公司股票、承銷股票及台灣存託憑證,之總額不低於本基金淨資產價值之70％（含本數）。,2.但依經理公司之專業判斷，在特殊情形下，為分散風險、確保基金安全之目的,，得不受前述投資比例之限制。所謂特殊情形，係指本基金信託契約終止前一個,月，或證券交易所或證券櫃檯中心發布之發行量加權股價指數有下列情形之一起,，迄恢復正常後一個月止：(1) 最近六個營業日（不含當日）股價指數累計漲幅,或跌幅達10％以上（含本數）。(2) 最近三十個營業日（不含當日）股價指數累,計漲幅或跌幅達20％以上（含本數）。3.俟前款特殊情形結束後三十個營業日內,，經理公司應立即調整，以符合第一款之比例限制。4.經理公司得運用本基金從,事股價指數期貨契約、股價指數選擇權契約、股票選擇權契約或期貨選擇權契約,等證券相關商品之交易。,台新主流,2007/02/08,,,,,,,,,TT06   於20141027換碼為T4706Y 。,為配合 OTC基金交易平台啟用，於20141027換碼為T4706Y,
