基金代碼,基金名稱,風險等級,基金組別,股票%,債券%,現金%,其他%,大型%,中型%,小型%,市值(百萬美元),晨星評級
A207,荷寶消費新趨勢M美,4,產業股票 - 消費品及服務,1.02661,0.00000,-0.02661,0.00000,38.12621,10.43169,1.51283,45940.35303,3
A208,荷寶消費新趨勢D歐,4,產業股票 - 消費品及服務,1.02661,0.00000,-0.02661,0.00000,38.12621,10.43169,1.51283,45940.35303,3
A209,荷寶美國卓越股D美,4,美國大型價值型股票,0.97683,0.00000,0.02317,0.00000,35.56191,28.07375,2.76873,34076.25015,4
A210,荷寶美國卓越股D歐,4,美國大型價值型股票,0.97683,0.00000,0.02317,0.00000,35.56191,28.07375,2.76873,34076.25015,4
A211,荷寶新興市場股票美元,5,全球新興市場股票,1.02778,0.00000,-0.03611,0.00833,27.44460,7.06466,1.44466,17375.76824,2
A212,荷寶新興市場股票歐元,5,全球新興市場股票,1.02778,0.00000,-0.03611,0.00833,27.44460,7.06466,1.44466,17375.76824,3
A301,美盛布蘭迪固定收累美,2,全球債券,0.00000,0.85670,0.14330,0.00000,None,None,None,None,3
A302,美盛布蘭迪固定收配美,2,全球債券,0.00000,0.85670,0.14330,0.00000,None,None,None,None,3
A303,美盛西方資產新興累美,3,全球新興市場債券,0.00000,0.96522,0.03447,0.00032,None,None,None,None,3
A304,美盛西方資產新興配美,3,全球新興市場債券,0.00000,0.96522,0.03447,0.00032,None,None,None,None,3
A305,美盛西方資產高收累美,3,全球高收益債券,0.01349,0.87658,0.07049,0.03943,0.00000,0.00000,0.49643,18174.31182,2
A306,美盛西方資產高收配美,3,全球高收益債券,0.01349,0.87658,0.07049,0.03943,0.00000,0.00000,0.49643,18174.31182,2
A307,美盛西方資產高收配澳,3,高收益債券 - 其他對沖,0.01349,0.87658,0.07049,0.03943,0.00000,0.00000,0.49643,18174.31182,None
A309,美盛西方資產美高配美,3,美元高收益債券,0.01079,0.86287,0.09053,0.03581,0.00000,0.00000,0.56528,14527.68347,2
A310,美盛西方資產全策累美,3,全球債券 - 靈活策略,0.00098,0.75911,0.16231,0.07760,0.00000,0.00000,0.06589,3742.38336,3
A311,美盛西方資產全策配美,3,全球債券 - 靈活策略,0.00098,0.75911,0.16231,0.07760,0.00000,0.00000,0.06589,3742.38336,3
A313,美盛西方資產全策配歐,3,全球債券 - 靈活策略 - 歐元對沖,0.00098,0.75911,0.16231,0.07760,0.00000,0.00000,0.06589,3742.38336,2
A314,美盛凱利美國積極成長,4,美國大型增長型股票,1.00219,0.00000,-0.00221,0.00003,29.27077,38.26803,4.45369,24772.57345,2
A315,美盛凱利美國增值基金,4,美國大型均衡型股票,0.93337,0.00000,0.06663,0.00000,25.73706,1.22760,0.00000,122618.60871,3
A316,美盛銳思美國小型機會,4,美國小型股票,0.95678,0.00000,0.04322,0.00000,0.01829,2.13069,27.16969,705.81962,2
A317,美盛西方高收增益配美,3,全球高收益債券,0.01349,0.87658,0.07049,0.03943,0.00000,0.00000,0.49643,18174.31182,2
A318,美盛西方美高增益配美,3,美元高收益債券,0.01079,0.86287,0.09053,0.03581,0.00000,0.00000,0.56528,14527.68347,2
A319,美盛ＱＳＭＶ歐洲美累,4,歐洲股票 - 貨幣對沖,1.00200,0.00000,-0.00875,0.00674,38.84555,33.43309,0.96939,15529.25552,None
A320,美盛ＱＳＭＶ歐洲美配,4,歐洲股票 - 貨幣對沖,1.00200,0.00000,-0.00875,0.00674,38.84555,33.43309,0.96939,15529.25552,None
A321,美盛ＱＳＭＶ歐洲歐累,4,歐洲大型均衡型股票,1.00200,0.00000,-0.00875,0.00674,38.84555,33.43309,0.96939,15529.25552,4
A322,美盛ＱＳＭＶ歐洲歐配,4,歐洲大型均衡型股票,1.00200,0.00000,-0.00875,0.00674,38.84555,33.43309,0.96939,15529.25552,None
A323,美盛ＱＳＭＶ歐洲澳配,4,歐洲股票 - 貨幣對沖,1.00200,0.00000,-0.00875,0.00674,38.84555,33.43309,0.96939,15529.25552,None
A501,瑞士寶盛絕對報酬債美,2,替代投資 - 多空操作 - 債券,0.01366,0.71386,0.15297,0.11952,0.00000,0.00000,0.00000,75255.02470,None
A502,瑞士寶盛多元機債美元,3,全球債券 - 靈活策略 - 美元對沖,0.00000,0.93665,0.04300,0.02035,None,None,None,None,3
A503,瑞士寶盛多元機債美配,3,全球債券 - 靈活策略 - 美元對沖,0.00000,0.93665,0.04300,0.02035,None,None,None,None,3
A504,瑞士寶盛多元機債歐元,3,全球債券 - 靈活策略 - 歐元對沖,0.00000,0.93665,0.04300,0.02035,None,None,None,None,3
A505,瑞士寶盛股票精品美元,4,產業股票 - 消費品及服務,0.99870,0.00000,0.00130,0.00000,40.95632,24.91349,2.11041,20057.14800,2
A506,瑞士寶盛股票精品歐元,4,產業股票 - 消費品及服務,0.99870,0.00000,0.00130,0.00000,40.95632,24.91349,2.11041,20057.14800,1
A601,資本集團全球股票美元,3,全球大型增長型股票,0.96016,0.00000,0.03498,0.00486,30.18476,15.03617,0.84250,40701.65432,2
A602,資本集團全球股票歐元,3,全球大型增長型股票,0.96016,0.00000,0.03498,0.00486,30.18476,15.03617,0.84250,40701.65432,2
A603,資本新興市場完全美元,4,全球新興市場股債混合,0.38969,0.40039,0.17807,0.03186,13.07582,9.47968,0.97743,10727.74359,4
A604,資本新興市場完全美配,4,全球新興市場股債混合,0.38969,0.40039,0.17807,0.03186,13.07582,9.47968,0.97743,10727.74359,4
A605,資本新興市場完全歐元,4,全球新興市場股債混合,0.38969,0.40039,0.17807,0.03186,13.07582,9.47968,0.97743,10727.74359,4
A607,資本歐洲成長及收益美,4,歐洲大型均衡型股票,0.94471,0.01378,0.03361,0.00790,26.16723,14.81600,0.99606,29039.91233,4
A608,資本歐洲成長及收益歐,4,歐洲大型均衡型股票,0.94471,0.01378,0.03361,0.00790,26.16723,14.81600,0.99606,29039.91233,4
A701,未來資產韓國股票Ａ美,4,韓國股票,0.94641,0.00000,0.02831,0.02528,31.67094,17.66039,5.99405,6227.87218,2
A702,未來資產韓國股票Ａ歐,4,韓國股票,0.94641,0.00000,0.02831,0.02528,31.67094,17.66039,5.99405,6227.87218,2
A703,未來亞洲卓越消費Ａ美,5,亞洲不包括日本股票,0.96165,0.00000,0.03835,0.00000,35.23321,3.81259,0.00000,19194.51370,4
A704,未來資產亞洲龍頭Ａ美,5,亞洲不包括日本股票,0.96557,0.00000,0.00000,0.03443,30.90167,4.89755,0.00000,20765.36744,4
A801,路博邁高收益債Ｔ累美,3,美元高收益債券,0.00000,0.88375,0.06956,0.04669,None,None,None,None,3
A802,路博邁高收益債Ｔ配美,3,美元高收益債券,0.00000,0.88375,0.06956,0.04669,None,None,None,None,3
A803,路博邁高收益債Ｔ累澳,3,高收益債券 - 其他對沖,0.00000,0.88375,0.06956,0.04669,None,None,None,None,None
A804,路博邁高收益債Ｔ配澳,3,高收益債券 - 其他對沖,0.00000,0.88375,0.06956,0.04669,None,None,None,None,None
A805,路博邁高收益債Ｔ配南,3,高收益債券 - 其他對沖,0.00000,0.88375,0.06956,0.04669,None,None,None,None,None
A806,路博邁美國多元Ｔ累美,4,美國靈活型股票,0.99122,0.00000,0.00000,0.00878,40.30557,20.10981,4.84884,40705.93823,None
A807,路博邁美國多元Ｔ累南,4,美國股票 - 貨幣對沖,0.99122,0.00000,0.00000,0.00878,40.30557,20.10981,4.84884,40705.93823,None
A808,路博邁美國房產Ｔ累美,4,房地產 - 北美（間接）,0.98116,0.00000,0.01884,0.00000,52.78320,38.25924,5.31935,17081.73277,3
A809,路博邁美國房產Ｔ累澳,4,房地產 - 其他（間接）,0.98116,0.00000,0.01884,0.00000,52.78320,38.25924,5.31935,17081.73277,None
A810,路博邁美國房產Ｔ累南,4,房地產 - 其他（間接）,0.98116,0.00000,0.01884,0.00000,52.78320,38.25924,5.31935,17081.73277,None
A881,路博邁高收債Ｃ２累美,3,美元高收益債券,0.00000,0.88375,0.06956,0.04669,None,None,None,None,2
A882,路博邁高收債Ｃ２配美,3,美元高收益債券,0.00000,0.88375,0.06956,0.04669,None,None,None,None,2
A884,路博邁高收債Ｃ２配澳,3,高收益債券 - 其他對沖,0.00000,0.88375,0.06956,0.04669,None,None,None,None,None
A885,路博邁高收債Ｃ２配南,3,高收益債券 - 其他對沖,0.00000,0.88375,0.06956,0.04669,None,None,None,None,None
A886,路博邁美國企Ｃ２累美,4,美國靈活型股票,0.99122,0.00000,0.00000,0.00878,40.30557,20.10981,4.84884,40705.93823,None
A887,路博邁美國企Ｃ２累南,4,美國股票 - 貨幣對沖,0.99122,0.00000,0.00000,0.00878,40.30557,20.10981,4.84884,40705.93823,None
A888,路博邁美房產Ｃ２累美,4,房地產 - 北美（間接）,0.98116,0.00000,0.01884,0.00000,52.78320,38.25924,5.31935,17081.73277,2
A901,霸菱德國增長Ａ美元累,4,德國大型股票,0.97905,0.00000,-0.00121,0.02216,9.83725,17.21383,10.47703,9040.60686,None
A902,霸菱德國增長Ａ歐元累,4,德國大型股票,0.97905,0.00000,-0.00121,0.02216,9.83725,17.21383,10.47703,9040.60686,5
A903,霸菱德國增長Ａ美避險,4,歐洲股票 - 貨幣對沖,0.97905,0.00000,-0.00121,0.02216,9.83725,17.21383,10.47703,9040.60686,None
C101,復華南非幣短期收不配,2,南非蘭特/納米比亞元債券 - 短期,0.00000,0.83290,0.16911,-0.00200,None,None,None,None,1
C102,復華南非幣短期收配息,2,南非蘭特/納米比亞元債券 - 短期,0.00000,0.83290,0.16911,-0.00200,None,None,None,None,1
C103,復華南非幣長期收不配,2,南非蘭特/納米比亞元多元化債券,0.00000,0.97404,0.00910,0.01686,None,None,None,None,1
C104,復華南非幣長期收配息,2,南非蘭特/納米比亞元多元化債券,0.00000,0.97404,0.00910,0.01686,None,None,None,None,1
C105,復華人民幣貨幣市場基,1,貨幣市場 - 其他,0.00000,0.00000,0.56770,0.43230,None,None,None,None,None
C106,復華新人民幣債不配,3,全球新興市場債券,0.00000,0.52964,0.52067,-0.05031,None,None,None,None,2
C107,復華新興人民幣債配息,3,全球新興市場債券,0.00000,0.52964,0.52067,-0.05031,None,None,None,None,2
C201,宏利東方明珠短期收益,2,人民幣債券,0.00000,0.76094,0.23151,0.00755,None,None,None,None,3
C202,宏利東方明短收人民幣,2,人民幣債券,0.00000,0.76094,0.23151,0.00755,None,None,None,None,3
C203,宏利中國點高債Ａ美累,4,人民幣高收益債券,0.00000,0.78180,0.20934,0.00886,None,None,None,None,3
C204,宏利中國點高債Ｂ美配,4,人民幣高收益債券,0.00000,0.78180,0.20934,0.00886,None,None,None,None,3
C205,宏利中國點高Ａ人民累,4,人民幣高收益債券,0.00000,0.78180,0.20934,0.00886,None,None,None,None,3
C206,宏利中國點高Ｂ人民配,4,人民幣高收益債券,0.00000,0.78180,0.20934,0.00886,None,None,None,None,3
C207,宏利全入息動組Ａ美元,3,新台幣積極型股債混合,0.33493,0.37423,0.26468,0.02616,10.54840,6.95927,0.52216,954937.36531,None
C208,宏利全入息動組Ｂ美元,3,新台幣積極型股債混合,0.33493,0.37423,0.26468,0.02616,10.54840,6.95927,0.52216,954937.36531,None
C209,宏利亞中小企人民幣,5,亞太區不包括日本股票,0.94766,0.00000,0.05260,-0.00026,28.29529,31.64860,27.57808,38625.24739,None
C210,宏利亞中小企業美元,5,亞太區不包括日本股票,0.94766,0.00000,0.05260,-0.00026,28.29529,31.64860,27.57808,38625.24739,None
C211,宏利新興高債人民幣Ａ,4,全球新興市場債券,0.00000,0.95265,0.03080,0.01655,None,None,None,None,None
C212,宏利新興高收人民－Ｃ,4,全球新興市場債券,0.00000,0.95265,0.03080,0.01655,None,None,None,None,None
C213,宏利新興高收債澳幣Ａ,4,全球新興市場債券,0.00000,0.95265,0.03080,0.01655,None,None,None,None,None
C214,宏利新興高債澳幣Ｃ配,4,全球新興市場債券,0.00000,0.95265,0.03080,0.01655,None,None,None,None,None
C301,匯豐中國點心高債不配,3,人民幣高收益債券,0.00000,0.49787,0.49275,0.00938,None,None,None,None,1
C302,匯豐中國點心高債配息,3,人民幣高收益債券,0.00000,0.49787,0.49275,0.00938,None,None,None,None,1
C303,匯豐中國Ａ股匯聚人民,5,中國股票 - A股,0.90980,0.00000,0.10608,-0.01588,45.99534,12.74912,0.00000,264506.81058,None
C304,匯豐中國Ａ股匯聚美元,5,中國股票 - A股,0.90980,0.00000,0.10608,-0.01588,45.99534,12.74912,0.00000,264506.81058,None
C305,匯豐中多資入平基人不,3,亞洲股債混合,0.29625,0.51137,0.22897,-0.03659,16.71487,6.25693,0.00000,157721.96101,None
C306,匯豐中多資入平基人配,3,亞洲股債混合,0.29625,0.51137,0.22897,-0.03659,16.71487,6.25693,0.00000,157721.96101,None
C307,匯豐中多資入平基美不,3,亞洲股債混合,0.29625,0.51137,0.22897,-0.03659,16.71487,6.25693,0.00000,157721.96101,None
C308,匯豐中多資入平基美配,3,亞洲股債混合,0.29625,0.51137,0.22897,-0.03659,16.71487,6.25693,0.00000,157721.96101,None
C309,匯豐中國科技精基人民,5,產業股票 - 科技,0.92228,0.00000,0.08900,-0.01128,43.34151,12.32210,0.00000,441215.16364,None
C310,匯豐中國科技精基美元,5,產業股票 - 科技,0.92228,0.00000,0.08900,-0.01128,43.34151,12.32210,0.00000,441215.16364,None
C401,群益美國新創亮點美元,4,美國大型均衡型股票,0.90396,0.00000,0.08760,0.00844,26.08643,25.22637,1.83432,1260570.96199,None
C402,群益全球關鍵生技美元,4,產業股票 - 生物科技,0.91078,0.00000,0.09430,-0.00508,27.57722,5.38541,4.93286,1745875.75320,None
C403,群益工國入息基美元累,3,全球股票收益,0.93572,0.00000,0.12530,-0.06102,38.64481,28.38852,9.76590,396620.66891,None
C404,群益工國入息基美元配,3,全球股票收益,0.93572,0.00000,0.12530,-0.06102,38.64481,28.38852,9.76590,396620.66891,None
C405,群益中國高債券基美元,4,人民幣高收益債券,0.05962,0.77978,0.14434,0.01627,None,None,None,None,None
C406,群益中國高債基人民幣,4,人民幣高收益債券,0.05962,0.77978,0.14434,0.01627,None,None,None,None,None
C407,群益人民幣貨幣市場基,1,貨幣市場 - 其他,0.00000,0.00000,0.99720,0.00280,None,None,None,None,None
C408,群益中國新機會基美元,5,中國股票 - A股,0.96803,0.00000,0.04200,-0.01003,50.03305,46.76993,0.00000,70459.21865,None
C409,群益華夏盛世基金美元,5,中國股票,0.91145,0.00000,0.10350,-0.01495,59.34844,10.67079,0.00000,195350.72664,None
C410,群益華夏盛世基人民幣,5,中國股票,0.91145,0.00000,0.10350,-0.01495,59.34844,10.67079,0.00000,195350.72664,None
C411,群益環金綻雙喜美元Ａ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C412,群益環金綻雙喜美元Ｂ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C413,群益環金綻雙喜澳幣Ａ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C414,群益環金綻雙喜澳幣Ｂ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C415,群益環金綻雙喜非幣Ａ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C416,群益環金綻雙喜非幣Ｂ,3,新台幣平衡型股債混合,0.28981,0.42916,0.22967,0.05137,10.41247,10.53070,3.34713,338212.58603,None
C501,富蘭華美全高債美元累,3,全球高收益債券,0.00000,0.87970,0.10098,0.01931,None,None,None,None,None
C502,富蘭華美全高債美元配,3,全球高收益債券,0.00000,0.87970,0.10098,0.01931,None,None,None,None,None
C503,富蘭華美全高債澳幣累,3,全球高收益債券,0.00000,0.87970,0.10098,0.01931,None,None,None,None,None
C504,富蘭華美全高債澳幣配,3,全球高收益債券,0.00000,0.87970,0.10098,0.01931,None,None,None,None,None
C505,富蘭華美全球成長美元,3,全球大型均衡型股票,0.93116,0.00000,0.12420,-0.05536,28.21514,8.68378,2.13536,1246643.22206,None
C506,富蘭華美中國Ａ股美元,5,中國股票 - A股,1.07932,0.00000,0.06340,-0.14272,70.79432,18.51973,1.07543,150162.33543,None
C507,富蘭華美中國Ａ股人幣,5,中國股票 - A股,1.07932,0.00000,0.06340,-0.14272,70.79432,18.51973,1.07543,150162.33543,None
C601,柏瑞全策高配南非幣,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C602,柏瑞全策高債人民累,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C603,柏瑞全策高債配人民,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C605,柏瑞新興企策債人民配,3,全球新興市場公司債券,0.00000,0.85506,0.14711,-0.00217,None,None,None,None,None
C606,柏瑞亞太高股Ａ人民累,5,亞太區不包括日本股票,0.91872,0.00000,0.06850,0.01278,22.46708,13.77526,0.00000,627197.62607,None
C607,柏瑞亞太高股Ｂ人民配,5,亞太區不包括日本股票,0.91872,0.00000,0.06850,0.01278,22.46708,13.77526,0.00000,627197.62607,None
C681,柏瑞全策高債Ｎ９累人,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C682,柏瑞全策高債Ｎ配人民,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C683,柏瑞全策高債Ｎ９累美,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C684,柏瑞全策高債Ｎ配美元,3,全球高收益債券,0.00000,0.91122,0.07410,0.01468,None,None,None,None,None
C685,柏瑞新市企債N9累人,3,全球新興市場公司債券,0.00000,0.85506,0.14711,-0.00217,None,None,None,None,None
C686,柏瑞新市企債N配人,3,全球新興市場公司債券,0.00000,0.85506,0.14711,-0.00217,None,None,None,None,None
C687,柏瑞新市企債N9累美,3,全球新興市場公司債券,0.00000,0.85506,0.14711,-0.00217,None,None,None,None,None
C688,柏瑞新市企債N配美,3,全球新興市場公司債券,0.00000,0.85506,0.14711,-0.00217,None,None,None,None,None
C701,富邦中國優債Ａ累美元,2,人民幣債券,0.00000,0.77510,0.26228,-0.03739,None,None,None,None,None
C702,富邦中國優債Ｂ配美元,2,人民幣債券,0.00000,0.77510,0.26228,-0.03739,None,None,None,None,None
C703,富邦中國優債Ａ人民累,2,人民幣債券,0.00000,0.77510,0.26228,-0.03739,None,None,None,None,None
C704,富邦中國優債基Ｂ人民,2,人民幣債券,0.00000,0.77510,0.26228,-0.03739,None,None,None,None,2
C705,富邦中國高債Ａ累美元,4,人民幣高收益債券,0.00000,0.88688,0.10394,0.00918,None,None,None,None,3
C706,富邦中國高債Ｂ配美元,4,人民幣高收益債券,0.00000,0.88688,0.10394,0.00918,None,None,None,None,None
C707,富邦中國高債Ａ人民累,4,人民幣高收益債券,0.00000,0.88688,0.10394,0.00918,None,None,None,None,None
C708,富邦中國高債基Ｂ人民,4,人民幣高收益債券,0.00000,0.88688,0.10394,0.00918,None,None,None,None,4
C801,台新人民幣貨幣市場基,1,貨幣市場 - 其他,0.00000,0.00000,0.99650,0.00350,None,None,None,None,4
C802,台新北美收資證Ａ美元,4,房地產 - 北美（間接）,0.91502,0.00000,0.08760,-0.00262,17.39472,53.10265,21.00450,204689.59249,None
C803,台新北美收資證Ｂ美元,4,房地產 - 北美（間接）,0.91502,0.00000,0.08760,-0.00262,17.39472,53.10265,21.00450,204689.59249,None
C804,台新全不動入息Ａ美累,4,房地產 - 全球（間接）,0.84367,0.00000,0.14390,0.01243,26.04339,38.44604,10.78354,257980.56875,None
C805,台新全不動入息Ｂ美配,4,房地產 - 全球（間接）,0.84367,0.00000,0.14390,0.01243,26.04339,38.44604,10.78354,257980.56875,None
C806,台新全不動入息Ｂ人配,4,房地產 - 全球（間接）,0.84367,0.00000,0.14390,0.01243,26.04339,38.44604,10.78354,257980.56875,None
C901,野村環球高債累美元,3,全球高收益債券,0.00000,0.91554,0.07750,0.00696,None,None,None,None,None
C902,野村環球高收債基月配,3,全球高收益債券,0.00000,0.91554,0.07750,0.00696,None,None,None,None,None
C903,野村環球高債累人民,3,全球高收益債券,0.00000,0.91554,0.07750,0.00696,None,None,None,None,None
